RegionID,SizeRank,RegionName,RegionType,StateName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021
753866,520,"Big Stone Gap, VA",Msa,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33233,34065,34885,36646,38141,39416,40108,40694,41127,41504,41987,42263,42843,42964,42830,42104,41773,41785,42356,42688,43041,43370,43380,43399,42761,42582,42569,42785,42693,42281,41975,41919,41816,41465,40994,40596,40339,40005,39654,39320,39137,38937,38808,38649,38445,38302,38160,38099,37971,37746,37463,37167,36749,36402,36040,35796,35623,35497,35462,35181,34974,34773,34668,34636,34681,34773,34733,34590,34450,34288,34193,34235,34275,34283,34354,34414,34450,34400,34431,34476,34522,34592,34574,34553,34597,34720,34871,34909,35063,35073,35139,35176,35266,35330,35391,35317,35210,35062,34944,34905,34874,34934,35006,35029,35102,35086,35100,35236,35422,35666,35853,35956,35960,35975,35989,36076,35982,36013,36049,36191,36222,36150,36026,36011,36053,36187,36196,36277,36317,36410,36499,36546,36556,36635,36775,36983,37105,37183,37409,37573,37870,38031,38182,38321,38555,38853,39018,38983,38951,38890,38968,39030,39208,39296,39331,39229,39141,38977,38847,38983,39123,39241,39080,38921,38733,38636,38783,38956,39156,39194,39230,39259,39377,39569,39386,39148,38912,38796,38451,38144,37839,37697,37504,37253,36993,36720,36833,37022,37234,37384,37644,37936,38274,38649
395136,521,"Sturgis, MI",Msa,MI,58541,58708,58915,59074,59409,59735,60125,60379,60626,60921,61234,61647,61825,61724,62047,62371,62752,62556,62736,62992,63415,63776,64409,64851,66189,67880,68464,69430,69533,70911,71516,72573,73243,73930,74136,74433,73556,72855,72566,72734,73690,74197,74663,74526,74588,74661,74548,74562,74929,75296,75776,75848,75824,75413,75084,75036,75452,75786,76397,76675,77188,77471,77839,78126,78554,78908,79403,79752,79965,80160,80060,79996,79561,79070,78252,77547,77342,77349,77447,76909,76337,75561,75242,74973,75093,75141,75464,75880,74779,73608,72385,72881,73356,73341,73101,72785,73010,73345,74039,74090,74687,75000,75898,76285,76798,78804,80397,82287,82360,82355,81400,81150,81670,82781,83207,82691,81853,80429,79659,78936,79276,79948,80859,81721,81396,81102,80208,80616,80724,80765,80332,79659,79237,78612,78384,78056,78896,79559,81072,80644,80384,79848,79894,80209,79901,79417,78592,77907,76711,75467,74055,73751,73789,73970,73869,73359,73047,72851,72646,72104,71316,70389,69529,68693,67903,67170,66612,66272,66234,66190,66223,66200,66361,66637,66710,66615,66361,66120,65649,65071,64424,63761,63172,62743,62453,62155,62048,62022,62013,61799,61636,61522,61166,60905,60719,60802,60829,60871,60952,61146,61291,61647,61981,62415,62890,63317,63718,63972,64307,64739,65187,65474,65757,65905,66089,66256,66438,66717,67032,67346,67503,67419,67303,67500,67643,67887,67977,68135,68539,68822,69014,68972,69020,69518,69937,70061,70072,70217,70695,71027,71210,71296,71308,71469,71647,71305,71072,70741,71127,71226,71439,71555,71793,72131,72542,73041,73238,73606,73778,74287,74504,74823,75187,75708,76172,76553,76989,77297,77885,78469,79167,79414,79383,79602,79415,79380,79443,79977,80623,81447,82775,84719,85403,86012,85246,85302,85325,85957,86657,86944,87470,88135,88541,87737,87628,87794,89730,91019,92656,93871,95176,96820,98460,100213,102166,105150
394618,523,"Fremont, OH",Msa,OH,43223,43403,43505,43841,44057,44352,44674,44843,45010,44936,45148,45324,45120,44868,44722,45036,45418,45641,46098,46421,46752,46953,47188,47513,48801,50137,51323,51377,51457,51677,51334,51759,52099,53365,53752,54125,53681,53145,52758,52938,53455,53798,54280,54333,54581,54647,54953,55021,55118,55276,55634,55973,56047,56110,56322,56571,56773,56806,57107,57511,57884,58229,58454,58832,59018,59336,59685,60153,60362,60453,60532,60775,60906,60988,60940,60940,61129,61324,61530,61591,61744,61990,62268,62443,62705,62980,63390,63744,64115,64346,64392,64422,64718,64971,65105,65071,65242,65528,65699,65772,65743,65876,66142,66420,66518,66634,66810,67130,67250,67340,67468,67707,67993,68182,68306,68407,68406,68420,68336,68290,68196,68082,68037,67995,68024,68069,68081,68016,68075,68061,68091,67977,67971,67834,67694,67465,67245,66890,66669,66574,66431,66381,66330,66354,66328,66317,66278,66041,65788,65686,65583,65449,65325,65089,64886,64606,64438,64301,64072,63939,63695,63407,63099,62769,62435,62161,61853,61706,61371,61145,60936,61010,61055,61064,60859,60659,60481,60250,60014,59743,59606,59390,59146,58739,58428,58166,58021,57943,57869,57833,57740,57517,57316,57171,57154,57089,56966,56739,56557,56289,56005,55741,55569,55494,55356,55253,55157,55088,55001,55052,55143,55266,55437,55645,55996,56369,56799,57038,57233,57388,57735,58073,58432,58761,59065,59379,59477,59606,59644,59876,60034,60230,60395,60563,60699,60925,61088,61296,61560,61802,62090,62313,62653,63073,63357,63661,63944,64258,64631,64932,65230,65454,65739,66076,66407,66719,67109,67507,67885,68183,68557,68802,69062,69389,69856,70378,70888,71352,71672,71859,72117,72346,72601,72984,73539,74081,74406,74622,74831,74980,75141,75433,75859,76407,76773,77044,76742,76404,76088,75877,75696,75677,76268,76827,77222,77379,77684,78044,78753,79481,80270,81036,81798,82490,82742,83013
394889,524,"Mount Vernon, OH",Msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86096,84027,82762,80568,79687,79029,78117,77091,76750,76589,76290,75767,75519,76140,76757,77228,76699,76046,75719,75781,75402,75070,75036,75343,75420,75609,75724,75612,75141,74880,75035,75215,75051,74834,74742,74852,74825,74708,74662,74617,74374,74105,73841,73585,73321,73023,72789,72531,72453,72331,72206,71856,71564,71255,70950,70644,70474,70266,70067,69765,69708,69625,69589,69492,69360,69253,68814,68501,68112,68033,67747,67602,66771,66067,65241,64983,64766,64610,64648,64596,64535,64316,64192,63993,64106,64137,64297,64163,64162,64125,64073,64057,64093,64162,64215,64229,64235,64242,64281,64362,64462,64465,64607,64676,64837,64876,65005,65179,65478,65898,66303,66745,66963,67318,67575,67978,68259,68602,68964,69431,69909,70274,70643,71007,71562,72013,72507,72891,73285,73775,74209,74747,75163,75614,76038,76445,76980,77515,78031,78551,79314,80042,80789,81308,82020,82840,83613,84347,84849,85618,86313,87052,87676,88463,89429,90351,91212,92008,92961,93922,94866,95769,96836,98056,99035,99722,100250,100882,101694,102521,103494,104310,105358,106190,107250,108087,109027,109299,109556,109884,110248,110553,110603,111442,112442,113698,114538,115280,116104,117573,119062,120430,121671,122956,124334,125154,125739
394787,525,"Lewiston, ID",Msa,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97967,97810,98158,98865,99964,100713,100297,99825,99699,100944,102992,105321,107314,108866,109885,110655,110921,111598,113501,115440,116894,116651,115548,113846,112975,113113,113444,113472,113347,113428,114056,114665,115199,115261,114660,114458,113559,112958,112322,111880,111594,111161,110956,110649,110058,109065,108088,106784,105911,104756,103768,102192,100999,99739,99356,99030,99016,98541,98086,97970,97618,97123,96127,95920,95270,94620,91776,89110,86519,86307,86111,85922,85177,84781,84686,84245,83668,83179,84172,85351,86018,85095,84224,83616,83531,83419,83721,84312,84989,85561,85806,86059,86522,86841,87359,87641,88353,88885,88804,88753,88971,89475,89620,89500,89799,90638,91435,92161,92624,93246,93997,94527,94760,95013,95799,96812,97597,98058,98241,98457,98600,98879,99287,99683,100189,100533,100830,101118,101437,101746,102349,103003,103803,104321,104906,105369,106163,106888,107923,108722,109644,110672,111564,112572,113499,114817,116057,117619,118778,120074,120928,121893,122646,123441,124684,126012,127517,128523,129570,130325,131304,132261,132945,133700,134584,135795,136591,137248,137928,138628,139197,139621,140145,140598,141358,141711,142115,142395,142240,141635,140870,140732,141308,141907,142815,143477,144253,145411,146637,147918,149819,152313,155090,157718,160075
395092,526,"Shelton, WA",Msa,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82377,82973,83469,84783,85734,86545,87358,88465,89814,91358,92656,93804,93495,93270,93396,94725,96976,98973,100721,102246,103897,104977,106121,107918,112717,118039,122770,124583,125870,128979,133232,137604,140726,144748,149256,153681,156328,158149,161080,165106,168581,169481,169116,167997,168780,169372,171285,171135,172131,172883,171920,169758,167222,166710,166292,166207,165569,165515,164061,163125,161146,159315,158453,157908,157720,155959,154481,152956,151690,149712,147688,146132,145031,144184,143863,143732,143828,144701,145488,146330,146220,146146,146050,145648,145136,144209,142045,139796,137550,135843,134236,132626,131614,130886,130404,129963,129358,128921,128909,129039,129154,128924,128679,128834,128889,128954,128750,128888,129117,129323,129763,130260,130974,131581,132187,132350,132557,132824,133400,133864,134507,135299,136090,136676,137016,136998,137163,137448,138176,138605,139059,139340,139595,139910,140507,141287,142157,143139,144382,145588,146450,147276,147942,148869,149766,150725,151373,152018,152632,153436,154912,156372,157924,158818,159696,160461,161071,162084,163071,164010,165026,166577,166223,165414,164153,164536,165630,167481,169701,170716,171551,173185,175413,176334,177612,179944,183022,184978,185845,185799,186327,187819,189911,191069,190622,191196,191979,193350,194728,197169,200143,202279,203746,205481,207517,209603,210815,212876,214251,215937,216584,218891,221683,226089,229993,233868,237600,241994,248314,254047,260760,267182,274971,281445,288116
394309,527,"Albemarle, NC",Msa,NC,35703,36119,36374,36842,37189,37449,37741,37986,38326,38623,38826,39024,38824,38523,38222,38437,38754,39058,39219,39470,39733,40139,40594,40842,41781,42506,43484,43734,44254,44848,45363,45452,45280,44927,45003,45277,45376,45524,45230,44924,43961,43195,42826,43252,43440,43520,42702,42167,41316,41330,41364,41697,41987,41987,42065,41805,42014,42254,42779,43178,43817,43873,44245,44641,45267,45837,45932,46028,46032,46172,46451,46580,46664,46695,46567,46351,46314,46363,46685,46844,47010,47133,47284,47501,47668,47944,48150,48344,48352,48529,48656,48962,49061,49218,49203,49139,49061,49134,49305,49552,49666,49632,49587,49486,49596,49569,49839,50063,50172,49743,49311,49110,49266,49572,49797,50052,50119,50351,50361,50471,50671,51123,51619,51846,52076,52243,52476,52685,52957,53230,53410,53572,53657,53903,53973,54089,54117,54135,54209,54256,54337,54278,54324,54383,54555,54575,54665,54728,54734,54610,54583,54593,54695,54758,54715,54603,54460,54392,54243,54090,53861,53781,53471,53185,52782,52407,52238,52184,52044,51858,51762,51798,51692,51460,51261,50942,50604,50345,50019,49537,49173,48806,48567,48178,48132,47986,47843,47683,47660,47616,47536,47460,47359,47326,47155,47020,46685,46683,46696,46833,46744,46620,46490,46502,46465,46384,46300,46265,46264,46108,46038,45904,45858,45847,45951,46048,46213,46323,46449,46539,46591,46668,46685,46820,47041,47222,47333,47360,47419,47546,47705,47851,48045,48182,48254,48218,48077,48046,48083,48209,48326,48455,48509,48526,48535,48627,48859,49125,49491,49712,49829,49870,49903,49869,49905,50084,50390,50620,50774,50955,51208,51570,51975,52349,52562,52799,53104,53315,53447,53628,53956,54208,54349,54515,54753,55006,55349,55690,55865,56020,56105,56373,56466,56657,56862,57090,56990,56867,56806,56899,57044,57256,57637,57709,57780,57821,58032,58225,58665,59168,59661,60088,60593,61131,61652,62395
394570,528,"Enid, OK",Msa,OK,19746,19703,19687,19864,20053,20325,20352,20394,20393,20393,20430,20365,20373,20406,20485,20511,20613,20685,20804,20805,20814,20782,20709,20802,21023,21515,21993,21906,21492,20940,20933,21058,21317,21666,21886,21975,21565,20804,20140,19932,20090,20177,20165,20213,20110,19914,19844,19880,20069,20103,20113,20035,20030,20171,20243,20101,19922,19674,19656,19589,19615,19747,19936,20169,20273,20266,20136,20053,20009,20125,20086,20095,20007,19918,19782,19688,19640,19607,19671,19692,19805,19877,20074,20154,20175,20097,20073,20010,20025,20036,20228,20406,20755,20856,20736,20438,20287,20521,20594,20718,20488,20269,19665,19285,18547,18149,17798,17967,18232,18403,18485,18504,18465,18522,18531,18477,18596,18675,18766,18426,17837,16972,16540,16017,15856,15374,15141,15010,15082,15255,15441,15705,16010,16546,16807,17323,17848,18798,19797,20461,20554,20084,19514,19189,19141,19387,19603,19548,19115,18756,18448,18299,18193,18445,18737,18963,18793,18392,18058,17992,18144,18033,17867,17653,17821,17947,18191,18229,18665,18798,18911,18653,18557,18565,18485,18455,18281,18270,18165,18093,17736,17607,17428,17549,17527,17535,17497,17567,17514,17326,17092,17124,17232,17269,17357,17321,17387,17307,17391,17349,17483,17536,17655,17520,17487,17483,17557,17642,17652,17722,17712,17808,17766,17753,17660,17723,17665,17676,17595,17647,17654,17701,17681,17592,17574,17599,17790,17885,18027,18017,18028,17944,17909,17879,17935,18059,18127,18163,18177,18268,18468,18651,18784,18787,18828,18883,18959,18957,18999,19050,18841,18634,18315,18317,18323,18399,18452,18519,18631,18718,18813,18914,19149,19293,19449,19440,19513,19646,19736,19790,19709,19578,19491,19467,19555,19572,19549,19476,19511,19527,19610,19680,19804,19926,19839,19685,19509,19537,19601,19576,19580,19622,19718,19491,19217,19036,19107,19208,19276,19271,19289,19454,19565,19684,19784,20187
753893,529,"Jefferson, GA",Msa,GA,81777,81011,80826,80364,80916,81105,81396,80970,81124,81079,81467,81623,82372,83585,84761,86102,85886,86019,86202,87063,87995,88698,89666,90374,90503,90206,89556,87891,86830,85363,83561,82391,80993,80897,79645,78982,77536,76869,76111,76529,76437,78294,80476,82628,82126,80834,79125,78453,78739,79010,79990,79982,80889,80661,81838,82365,84636,86065,89242,91468,94010,94791,95286,95614,96443,97164,96805,94678,92989,92710,93051,92347,90323,90443,90681,91733,90230,89863,89474,91791,92695,93481,94086,96692,100131,101233,101421,101172,102922,102819,102137,100804,101232,101266,101098,100539,100711,100398,101868,102402,105687,109641,115081,117951,119152,120013,121122,122266,122575,126443,128234,131810,130837,131084,130359,132612,136313,140241,142974,145145,145643,142571,139678,137777,138020,136638,133830,130266,127009,125313,124000,121388,119536,120100,122450,123021,122024,120766,122391,124836,127063,126926,125070,124852,125520,126700,125304,124170,123568,125491,124259,122446,119688,118549,119095,119307,119830,118295,117712,116557,115814,113268,112043,110940,110171,108855,108093,108101,107191,106727,105903,106218,106289,106679,107075,107089,107052,107447,106703,104304,102421,100791,100460,99001,98177,97434,97080,96912,97016,96317,95847,96178,96162,95093,93101,92147,91693,91673,91140,91300,91063,90903,90747,90364,91123,93839,96847,99037,100044,100078,100471,99338,99532,100746,102306,103698,103763,103041,102921,102896,103106,103374,103232,104115,104000,104040,104558,105995,106647,106364,105084,104452,103594,103364,103489,104889,105945,107017,105958,105031,105749,108049,110350,111262,113597,114848,116475,115476,116087,114274,114714,115323,115976,115956,114532,114654,114253,115138,115565,115992,115770,118120,119750,119820,117893,116426,117482,119886,122088,123453,124767,127036,128563,129393,130847,132005,134300,134663,135254,132874,130114,127655,125977,126797,127750,129019,129764,132966,134771,137019,137924,141502,142828,143989,144254,144201,144285,144187,144656,143962,144544,145961,148088,149521,153333,157639
394629,530,"Georgetown, SC",Msa,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120487,120303,120595,122245,124048,126178,125936,126082,125924,127261,127827,126653,124062,122249,122418,122202,121778,120916,122649,124155,125568,125524,126492,129322,133771,137968,139757,139838,138878,137140,136332,135681,136188,135134,134129,133885,134411,135457,134966,134614,135658,138015,140374,141123,141214,142701,143470,143516,142751,142394,143226,144081,145137,146475,146201,145392,144049,143965,144082,144862,145325,146543,146745,146392,143498,140805,140560,142780,146406,147522,150766,151863,152608,151471,153797,156993,161419,164206,167171,170429,172320,173857,172323,172079,173751,176333,177883,178531,181336,185714,188525,187906,186755,188046,191516,195898,198705,201761,204931,209402,205951,197578,188115,184230,183653,183095,181901,179473,176803,173838,168051,161508,160917,165646,171145,173034,172244,170321,167925,166468,166046,166031,167319,167479,166358,161982,157775,155010,154297,153909,153415,150557,146722,142054,140410,140396,140422,140089,139244,137275,134342,131943,130471,130648,131132,131978,128397,124946,121036,120537,119800,119875,120234,120434,120388,120485,120241,119945,120896,121462,122289,120917,120014,119569,119140,118944,118596,118345,118927,119511,122143,123725,125126,126414,128295,130648,132135,132447,132972,133749,135384,136588,135209,134429,133025,132054,128908,127005,127522,130273,131265,130919,128323,127065,126409,126789,127977,130405,136258,137759,136111,131642,130125,129746,130222,130291,131327,131177,131272,130358,128859,128474,129016,130385,130955,131826,133166,134063,134254,135091,136257,137280,136789,137133,138161,139711,140851,141230,141299,141636,142461,143085,143101,143268,143670,144600,145117,145890,146522,147149,147550,147808,147337,147236,146827,146894,147057,146767,146302,145291,144427,144216,144025,144224,144356,144815,144931,145240,145548,146268,147099,148218,149585,150780,152310,153747,155719,157493,160053,162452
394759,531,"Laconia, NH",Msa,NH,56290,56887,57426,58526,59826,60811,61562,61884,62157,62461,62595,62877,62772,62697,62666,62851,62670,62716,62908,63569,64111,64499,64966,65118,65973,66588,67005,66794,66448,66446,66516,66833,67314,67780,68150,68293,68058,68093,68391,68994,69750,70052,70477,70406,70270,70130,70394,71246,71936,72349,72708,73231,73993,74486,75039,75611,76281,77065,77556,77850,78256,78992,79540,80012,80141,80443,80937,81757,82951,83841,84750,85566,86515,87309,88357,89558,90780,93029,93749,94001,93309,93849,94881,95463,95688,96223,97242,98153,99316,100229,102160,103924,105523,106037,106627,108389,110740,112772,113812,115360,116746,117388,118534,120406,123173,126176,128118,129325,129711,130693,132270,133085,133779,134614,135182,136752,138193,139301,139882,140750,142837,144104,145094,145862,146651,147356,148073,147051,145716,144522,144720,144393,143485,142787,141698,140695,140532,141151,141071,140362,139579,139220,138878,138582,138437,137852,137868,138321,137399,135699,133914,133731,133975,133862,133267,132482,130615,129084,127430,126344,125672,124976,124642,123918,123035,122269,121577,121337,121551,122014,122373,122349,122472,122613,122796,122600,122474,122288,122311,122014,121869,121485,121197,120733,120309,120092,119807,119743,119629,119543,119285,119111,119066,119046,119046,119039,118960,118837,118814,118839,118886,118953,119050,119137,119358,119700,119946,119977,120043,120174,120366,120593,120799,121094,121294,121732,122516,123463,124241,124592,124561,124334,124141,124170,124368,124481,124771,125358,124790,123984,123173,123659,124595,125652,126734,127227,127564,127590,127627,126860,126842,126628,127012,126832,126798,126841,126722,127129,127550,128284,128938,129878,131191,132650,134263,135748,137056,137817,138445,139088,139703,140668,141996,143566,144126,145016,144827,145102,145167,146540,148245,149394,150303,150695,150706,150518,150820,150976,152170,153239,155497,156682,157927,158311,159217,159598,160404,161806,164082,165837,166692,167480,168331,169370,170209,172066,174111,177019,179996,182817,185219,188444,192531,197111,201542,206699
394365,532,"Batavia, NY",Msa,NY,49355,48915,48537,48125,47800,47564,47265,46963,46659,46278,45943,45823,45503,45491,45555,45685,45730,45677,45788,46033,46305,46545,46837,46971,47642,48070,48405,48098,47924,47839,47637,47332,47421,47743,48056,48084,47942,47788,47914,47964,48016,48167,48641,49221,48998,49054,48871,49096,48833,48975,49051,49685,50092,50419,50556,50450,50678,50772,51369,51811,52229,52301,52459,52687,53066,53531,53851,54212,54576,55009,55124,55291,55658,56441,56892,57262,57389,57582,57823,58111,58575,58828,59428,59972,60628,60858,61053,61119,61302,61379,61579,62111,62661,63366,63578,63686,63708,63869,64553,65176,66116,66887,67799,68195,68629,68816,69460,70013,70687,71427,71878,72166,72286,72803,73187,73415,73377,73662,73912,74341,74637,74821,75106,75753,76238,76425,76500,77001,77717,78340,78747,78938,79135,79431,79460,79365,79359,79607,79880,80196,80287,80110,79652,79361,78931,78363,77812,77239,76760,76039,75268,74338,73564,72946,72504,71987,71599,71243,70919,70599,70062,69480,68912,68360,67818,67360,67040,66830,66555,66349,66194,66031,65931,65989,66009,65993,65792,65505,65159,64804,64539,64237,63880,63522,63206,62915,62668,62468,62346,62277,62236,62122,61983,61807,61706,61620,61580,61500,61453,61468,61558,61633,61658,61781,61884,62004,62061,62182,62223,62250,62258,62257,62287,62354,62472,62475,62495,62590,62769,62985,63225,63537,63844,64127,64343,64499,64711,64999,65395,65718,65996,66055,66164,66226,66389,66623,66908,67234,67527,67855,68159,68483,68851,69296,69695,70096,70400,70671,70878,71243,71569,71907,72031,72139,72269,72591,73079,73509,74005,74384,74893,75099,75363,75630,76065,76520,76927,77359,77682,77937,78153,78525,78842,79217,79482,79565,79758,79817,80327,80644,81121,81406,81705,82185,82697,83213,83733,84238,84753,85517,85875,86420,86688,87253,87705,87903,88300,88767,89331,90063,90765,91399,92197,93010,94061,95090
753910,533,"Oxford, NC",Msa,NC,90548,90648,90817,90894,90745,89991,89654,89627,90046,90608,90994,91384,91867,92716,93434,93682,93721,94596,95356,96043,96083,95811,95865,96040,96392,95473,94444,94002,94846,95904,96326,96219,96221,96219,96047,95635,94957,95363,95881,97009,97334,97330,97033,96746,96391,96631,97212,98212,98989,99641,99872,99696,99797,100228,101631,102707,103662,104271,104812,105060,105577,105904,106755,107768,108421,108975,108488,108294,108190,107913,107862,107949,108399,108668,108429,107860,107457,107067,107047,107459,107851,108240,108332,108528,108450,108533,108527,109090,109267,109747,110139,110287,110507,110845,111234,111166,110898,110720,110989,111846,113140,114184,114279,114364,114179,114228,114356,114906,115295,115338,115139,113158,111424,109513,110157,110222,110788,110675,110651,110523,110525,111213,111919,113668,114654,115933,115604,116068,116256,116973,117499,117734,118239,118322,118230,118802,119029,119307,119393,119770,119680,118901,119495,121196,121872,120891,119820,117198,116152,114422,113922,112520,112163,112724,110632,106924,105289,105964,107308,107584,107122,106879,106062,105854,104963,103912,103651,104201,103339,101881,100069,99831,99440,99304,99023,98349,97779,97053,96771,96342,95834,95284,94598,94108,93902,93477,93014,92633,92189,91671,91089,90703,90337,89896,89620,89380,88883,88511,88223,88112,88084,88251,88446,88638,88669,88738,88723,88658,88606,88555,88416,88264,88185,88084,87988,87827,88339,88942,89517,89690,90002,90324,90732,91184,91592,92014,92340,92691,92847,92804,93068,93305,93399,93573,94016,94381,94616,94563,94797,95096,95465,96002,96327,97021,97820,98665,99115,99455,100010,100965,101781,102488,102812,103082,103294,103766,104259,104624,104874,105427,105954,106325,106810,107285,108113,108791,109579,109605,109639,109552,110195,110876,111234,111786,112098,112902,113598,114204,114799,115642,116485,117561,118067,118375,118568,118610,118893,119141,119965,120374,121422,121805,122407,121859,121575,121690,122386,123202,124062,124863,125371,126449,127183,128663,130190,132770
